project_code,date,rainfall_mm,temp_avg_c,temp_max_c,temp_min_c
615820.0,20250804,3.69,27.89,31.29,24.87
615820.0,20250805,4.91,27.5,30.89,24.72
615820.0,20250806,4.51,27.18,30.68,24.48
615820.0,20250807,7.94,27.46,30.52,25.24
615820.0,20250808,18.94,27.03,30.39,24.9
615820.0,20250809,2.01,27.2,30.84,24.34
615820.0,20250810,5.07,27.47,30.73,25.0
615820.0,20250811,6.4,27.1,29.61,24.91
615820.0,20250812,12.94,28.49,32.55,25.21
615820.0,20250813,46.67,26.25,29.18,24.01
615820.0,20250814,4.45,27.08,30.62,24.65
615820.0,20250815,2.34,27.68,32.24,23.7
615820.0,20250816,5.79,29.36,33.86,24.63
615820.0,20250817,18.22,29.85,33.76,26.83
615820.0,20250818,10.68,29.18,33.11,25.57
615820.0,20250819,12.56,26.81,28.54,24.73
615820.0,20250820,7.02,27.21,30.98,24.22
615820.0,20250821,12.48,27.31,30.41,24.66
615820.0,20250822,3.61,28.04,31.65,24.91
615820.0,20250823,3.2,27.17,30.86,24.44
615820.0,20250824,1.16,26.69,29.32,24.7
615820.0,20250825,4.32,28.37,32.06,24.47
615820.0,20250826,9.53,28.35,31.01,25.92
615820.0,20250827,1.48,27.73,31.43,25.12
615820.0,20250828,17.36,26.88,30.09,24.75
615820.0,20250829,12.39,26.69,28.88,24.93
615820.0,20250830,7.55,26.82,28.95,24.7
615820.0,20250831,1.56,27.56,30.72,24.57
615820.0,20250901,0.67,29.09,33.12,25.27
615820.0,20250902,1.23,29.42,32.64,26.35
615820.0,20250903,2.65,30.22,34.65,25.8
615820.0,20250904,24.23,27.64,30.99,25.77
615820.0,20250905,5.78,27.16,30.95,24.61
615820.0,20250906,7.46,27.16,30.07,24.94
615820.0,20250907,9.89,26.66,28.76,25.34
615820.0,20250908,1.74,26.75,30.06,24.64
615820.0,20250909,4.67,27.23,31.31,23.88
615820.0,20250910,4.17,27.74,31.17,24.77
615820.0,20250911,18.93,27.71,31.25,25.37
615820.0,20250912,11.65,27.27,30.91,24.84
615820.0,20250913,31.81,26.84,29.7,24.78
615820.0,20250914,36.89,26.48,29.04,24.77
615820.0,20250915,11.51,25.92,28.59,24.11
615820.0,20250916,20.41,25.89,28.83,23.86
615820.0,20250917,8.75,26.14,29.25,23.8
615820.0,20250918,5.84,26.68,30.32,23.51
615820.0,20250919,3.14,27.39,30.02,25.02
615820.0,20250920,1.5,27.27,30.39,24.63
615820.0,20250921,0.24,27.95,32.69,23.98
615820.0,20250922,0.99,29.21,33.57,25.43
615820.0,20250923,0.71,28.08,32.15,25.55
615820.0,20250924,1.35,27.59,30.84,25.04
615820.0,20250925,0.83,29.27,33.86,25.04
615820.0,20250926,0.13,29.9,35.77,24.17
615820.0,20250927,3.85,28.92,32.99,25.05
615820.0,20250928,0.37,29.5,33.89,25.49
615820.0,20250929,0.21,28.37,31.32,25.3
615820.0,20250930,3.13,29.2,33.9,25.2
615820.0,20251001,10.61,26.74,28.45,25.28
615820.0,20251002,8.12,26.16,29.32,23.46
615820.0,20251003,5.79,25.46,28.0,23.43
615820.0,20251004,4.51,26.12,29.52,23.87
615820.0,20251005,12.08,25.95,28.76,24.21
615820.0,20251006,2.71,25.59,29.26,23.11
615820.0,20251007,0.48,24.94,29.19,21.94
615820.0,20251008,1.08,25.63,30.23,21.64
615820.0,20251009,1.37,25.65,29.66,22.45
615820.0,20251010,4.65,25.86,29.26,22.84
615820.0,20251011,13.4,25.14,28.66,22.81
615820.0,20251012,8.71,24.65,28.7,21.43
615820.0,20251013,1.81,24.85,29.27,21.85
615820.0,20251014,0.0,26.19,31.3,21.4
615820.0,20251015,0.01,26.44,31.39,21.69
615820.0,20251016,0.0,26.16,31.24,21.89
615820.0,20251017,0.0,25.52,31.19,20.65
615820.0,20251018,0.0,25.23,30.41,20.37
615820.0,20251019,0.0,25.29,30.23,20.47
615820.0,20251020,0.0,25.24,30.59,19.25
615820.0,20251021,0.0,26.01,31.03,20.41
615820.0,20251022,0.0,25.93,31.15,21.29
615820.0,20251023,0.09,25.67,30.32,20.82
615820.0,20251024,3.07,25.3,29.76,21.13
615820.0,20251025,1.08,24.85,29.12,20.97
615820.0,20251026,0.0,24.12,28.41,21.03
615820.0,20251027,0.0,24.51,29.85,20.0
615820.0,20251028,0.05,25.09,30.07,21.64
615820.0,20251029,0.55,23.35,27.29,20.02
615820.0,20251030,1.23,23.45,26.75,20.64
615820.0,20251031,6.72,24.43,28.46,21.27
615820.0,20251101,11.45,24.04,27.36,21.64
615820.0,20251102,1.13,23.78,27.96,21.15
615820.0,20251103,0.06,24.35,28.9,21.28
615820.0,20251104,0.0,24.75,30.14,20.3
615820.0,20251105,0.68,24.07,26.61,22.04
615820.0,20251106,1.03,23.43,27.8,20.26
615820.0,20251107,0.12,23.28,27.91,19.26
615820.0,20251108,0.0,23.85,28.89,19.72
615820.0,20251109,0.0,23.19,28.29,18.85
615820.0,20251110,0.0,21.79,27.24,17.01
615820.0,20251111,0.07,21.16,26.43,17.41
615820.0,20251112,0.02,20.73,26.26,16.82
615820.0,20251113,0.0,20.81,26.34,16.36
615820.0,20251114,0.0,20.65,26.09,15.83
615820.0,20251115,0.0,21.09,27.36,15.5
615820.0,20251116,0.0,21.14,26.8,16.21
615820.0,20251117,0.0,21.39,27.7,16.62
615820.0,20251118,0.0,21.59,27.82,16.67
615820.0,20251119,0.0,22.07,28.09,16.94
615820.0,20251120,0.0,21.7,26.83,17.04
615820.0,20251121,0.14,20.68,25.86,16.99
615820.0,20251122,2.31,19.11,24.28,15.03
615820.0,20251123,3.16,18.97,23.57,16.09
615820.0,20251124,0.06,19.4,24.95,14.94
615820.0,20251125,0.0,19.57,25.6,14.92
615820.0,20251126,0.0,20.2,26.51,14.99
615820.0,20251127,0.0,19.58,26.59,14.57
615820.0,20251128,0.0,19.48,26.0,14.8
615820.0,20251129,0.0,18.84,25.51,13.89
615820.0,20251130,0.0,18.9,25.01,13.75
615820.0,20251201,0.0,18.99,24.43,14.46
615820.0,20251202,0.0,19.15,24.13,15.83
615820.0,20251203,0.0,19.28,24.92,14.23
615820.0,20251204,0.0,18.42,25.49,13.34
615820.0,20251205,0.0,17.92,25.14,12.77
615820.0,20251206,0.0,17.15,24.49,12.54
615820.0,20251207,0.0,16.87,23.7,11.53
615820.0,20251208,0.0,16.58,23.65,12.08
615820.0,20251209,0.0,17.33,24.65,12.43
615820.0,20251210,0.0,18.86,26.02,13.0
615820.0,20251211,0.0,17.08,24.71,11.46
615820.0,20251212,0.0,16.54,24.54,10.84
615820.0,20251213,0.0,16.61,25.04,10.7
615820.0,20251214,0.0,16.6,24.79,11.1
615820.0,20251215,0.0,17.2,25.16,11.41
615820.0,20251216,0.0,17.42,25.16,11.89
615820.0,20251217,0.0,17.05,24.94,11.46
615820.0,20251218,0.0,17.31,25.32,11.38
615820.0,20251219,0.0,16.73,24.08,10.97
615820.0,20251220,0.0,16.56,24.14,11.32
615820.0,20251221,0.0,17.02,24.76,11.62
615820.0,20251222,0.0,17.57,24.51,12.58
615820.0,20251223,0.0,17.55,23.28,12.25
615820.0,20251224,0.0,18.02,22.92,14.28
615820.0,20251225,0.0,17.39,24.18,12.46
615820.0,20251226,0.0,17.32,24.34,12.57
615820.0,20251227,0.0,16.7,23.66,11.78
615820.0,20251228,0.0,16.51,23.43,10.68
615820.0,20251229,0.02,16.0,22.75,10.51
615820.0,20251230,0.08,14.88,20.95,11.02
615820.0,20251231,0.0,15.5,22.15,10.53
615821.0,20230101,0.0,14.96,21.92,10.09
615821.0,20230102,0.0,15.24,22.86,9.93
615821.0,20230103,0.0,15.08,23.01,9.89
615821.0,20230104,0.0,15.04,23.18,9.5
615821.0,20230105,0.0,15.43,24.2,9.48
615821.0,20230106,0.0,15.96,25.58,9.89
615821.0,20230107,0.0,17.2,26.3,10.85
615821.0,20230108,0.0,16.62,24.93,11.34
615821.0,20230109,0.0,16.56,25.08,10.61
615821.0,20230110,0.0,16.55,25.17,11.13
615821.0,20230111,0.0,16.28,24.41,11.2
615821.0,20230112,0.13,16.74,24.27,10.63
615821.0,20230113,0.21,15.96,23.03,11.19
615821.0,20230114,0.08,15.1,22.16,9.48
615821.0,20230115,0.0,14.98,21.37,10.05
615821.0,20230116,0.0,14.37,21.39,9.36
615821.0,20230117,0.0,13.86,20.79,8.61
615821.0,20230118,0.0,13.04,20.77,8.03
615821.0,20230119,0.0,13.59,21.95,8.01
615821.0,20230120,0.0,14.78,22.89,7.78
615821.0,20230121,0.0,15.01,23.41,7.95
615821.0,20230122,0.0,15.9,23.42,9.64
615821.0,20230123,0.0,15.74,24.23,8.94
615821.0,20230124,0.0,16.36,24.84,10.18
615821.0,20230125,0.0,17.34,25.5,10.39
615821.0,20230126,0.0,18.63,26.0,12.05
615821.0,20230127,0.0,18.39,25.58,13.32
615821.0,20230128,0.0,18.73,26.84,12.88
615821.0,20230129,0.0,19.19,27.15,13.96
615821.0,20230130,0.0,20.48,29.7,13.47
615821.0,20230131,0.0,20.11,27.98,13.32
615821.0,20230201,0.0,20.16,27.59,14.42
615821.0,20230202,0.0,19.32,27.68,13.48
615821.0,20230203,0.0,19.05,28.34,12.75
615821.0,20230204,0.0,19.15,27.42,12.64
615821.0,20230205,0.0,18.96,26.37,12.89
615821.0,20230206,0.29,18.19,25.48,13.15
615821.0,20230207,0.88,17.58,24.57,11.42
615821.0,20230208,1.25,17.04,24.37,11.34
615821.0,20230209,0.06,16.82,24.23,11.75
615821.0,20230210,0.06,17.44,24.14,12.19
615821.0,20230211,0.04,18.01,24.79,13.15
615821.0,20230212,3.04,18.05,26.15,11.43
615821.0,20230213,0.04,17.43,25.75,10.81
615821.0,20230214,0.0,17.72,26.74,10.69
615821.0,20230215,0.02,19.56,28.5,12.04
615821.0,20230216,0.01,21.54,29.9,15.73
615821.0,20230217,0.0,22.82,30.69,16.37
615821.0,20230218,0.0,22.14,30.22,15.59
615821.0,20230219,0.02,21.4,29.1,14.71
615821.0,20230220,0.31,21.33,28.02,15.98
615821.0,20230221,4.37,21.28,28.45,15.66
615821.0,20230222,6.83,20.98,28.1,15.64
615821.0,20230223,1.33,21.11,28.27,15.92
615821.0,20230224,0.44,20.27,28.24,14.12
615821.0,20230225,0.16,20.17,28.26,14.03
615821.0,20230226,0.02,21.13,29.76,13.9
615821.0,20230227,0.02,20.61,28.89,13.6
615821.0,20230228,0.0,20.15,28.41,13.42
615821.0,20230301,0.0,20.97,29.08,14.08
615821.0,20230302,0.0,21.66,29.4,15.04
615821.0,20230303,0.0,22.16,30.16,15.02
615821.0,20230304,0.0,23.3,31.42,16.27
615821.0,20230305,0.08,24.25,32.18,16.65
615821.0,20230306,0.31,24.13,31.59,18.02
615821.0,20230307,0.0,23.09,31.46,16.56
615821.0,20230308,0.0,23.23,31.36,15.58
615821.0,20230309,0.0,23.34,31.24,16.61
615821.0,20230310,0.0,22.3,28.36,16.15
615821.0,20230311,0.0,23.82,32.42,16.12
615821.0,20230312,0.0,24.64,33.24,17.33
615821.0,20230313,0.0,25.56,34.22,17.99
615821.0,20230314,0.96,24.27,32.27,17.35
615821.0,20230315,4.51,23.44,30.84,17.32
615821.0,20230316,1.89,23.03,30.49,17.02
615821.0,20230317,1.04,23.14,29.78,17.75
615821.0,20230318,1.29,23.64,29.83,18.33
615821.0,20230319,5.53,22.41,27.24,17.83
615821.0,20230320,14.97,21.16,25.8,18.61
615821.0,20230321,13.36,21.02,25.08,17.69
615821.0,20230322,10.65,21.15,26.76,16.33
615821.0,20230323,3.08,21.18,27.88,15.49
615821.0,20230324,3.91,21.06,27.8,14.85
615821.0,20230325,0.74,22.81,29.76,15.87
615821.0,20230326,3.33,23.08,29.98,17.25
615821.0,20230327,0.71,24.55,31.78,19.12
615821.0,20230328,4.53,23.54,31.22,17.42
615821.0,20230329,0.05,23.25,31.42,15.79
615821.0,20230330,0.08,23.53,30.66,16.7
615821.0,20230331,0.31,23.62,30.79,16.94
615821.0,20230401,12.1,22.14,27.37,17.95
615821.0,20230402,12.96,22.03,27.95,17.44
615821.0,20230403,9.34,22.29,28.57,16.55
615821.0,20230404,4.65,23.7,30.95,17.49
615821.0,20230405,2.72,24.62,32.24,18.32
615821.0,20230406,0.01,24.66,32.57,18.26
615821.0,20230407,0.0,24.94,33.08,17.68
615821.0,20230408,0.0,25.65,34.15,17.77
615821.0,20230409,0.0,26.05,34.5,19.6
615821.0,20230410,0.0,25.7,34.54,17.99
615821.0,20230411,0.0,25.7,34.85,18.1
615821.0,20230412,0.0,25.54,34.6,17.93
615821.0,20230413,0.09,26.19,34.41,18.26
615821.0,20230414,0.11,28.21,36.8,19.9
615821.0,20230415,0.0,28.71,36.48,20.66
615821.0,20230416,0.25,27.66,34.22,21.56
615821.0,20230417,1.13,28.6,37.97,20.14
615821.0,20230418,4.64,28.79,36.03,22.37
615821.0,20230419,3.38,29.1,37.85,22.64
615821.0,20230420,10.3,27.72,35.25,21.62
615821.0,20230421,6.07,27.81,34.67,22.65
615821.0,20230422,5.0,26.57,33.24,22.3
615821.0,20230423,6.05,24.35,29.96,20.09
615821.0,20230424,1.11,25.54,32.51,19.55
615821.0,20230425,0.5,26.93,34.19,19.98
615821.0,20230426,0.21,26.79,34.24,20.09
615821.0,20230427,0.6,27.11,34.59,19.96
615821.0,20230428,1.39,26.54,33.71,19.98
615821.0,20230429,3.05,26.82,33.55,21.17
615821.0,20230430,2.12,26.36,31.93,21.6
615821.0,20230501,2.7,26.41,33.07,21.08
615821.0,20230502,3.11,26.58,33.96,21.32
615821.0,20230503,1.86,26.89,34.04,20.36
615821.0,20230504,5.97,26.53,32.61,21.15
615821.0,20230505,7.64,26.46,32.24,21.55
615821.0,20230506,0.82,27.42,34.89,21.3
615821.0,20230507,2.42,27.53,34.68,20.86
615821.0,20230508,1.51,28.39,36.52,21.08
615821.0,20230509,0.08,29.03,37.56,21.62
615821.0,20230510,0.2,28.97,38.13,20.83
615821.0,20230511,1.79,29.46,37.74,22.58
615821.0,20230512,0.0,28.49,36.58,21.15
615821.0,20230513,0.0,29.07,37.62,21.41
615821.0,20230514,0.36,27.84,35.02,22.33
615821.0,20230515,7.66,27.16,34.81,21.12
615821.0,20230516,18.59,27.12,33.49,21.94
615821.0,20230517,14.22,26.74,32.19,21.63
615821.0,20230518,3.35,24.94,29.51,21.58
615821.0,20230519,9.41,26.56,32.12,21.18
615821.0,20230520,12.67,26.98,32.91,22.41
615821.0,20230521,7.39,27.45,33.91,21.67
615821.0,20230522,5.68,26.46,31.69,22.26
615821.0,20230523,0.36,27.34,32.29,22.14
615821.0,20230524,4.2,27.76,32.54,23.61
615821.0,20230525,14.37,27.39,32.94,22.58
615821.0,20230526,4.1,26.99,31.96,22.7
615821.0,20230527,7.91,27.33,32.35,22.98
615821.0,20230528,2.58,27.66,33.67,22.68
615821.0,20230529,0.0,29.54,36.71,22.56
615821.0,20230530,0.0,30.94,38.18,23.29
615821.0,20230531,0.0,31.54,38.88,24.89
615821.0,20230601,2.84,30.65,36.56,24.99
615821.0,20230602,1.11,30.74,37.53,25.63
615821.0,20230603,4.17,30.47,36.98,24.86
615821.0,20230604,1.28,30.31,36.69,24.68
615821.0,20230605,0.02,31.04,37.71,25.08
615821.0,20230606,0.01,32.16,37.8,26.25
615821.0,20230607,0.98,32.37,38.28,26.42
615821.0,20230608,2.13,31.8,36.91,26.45
615821.0,20230609,4.49,31.37,36.43,26.97
615821.0,20230610,9.33,29.49,32.91,26.35
615821.0,20230611,57.16,27.86,31.32,25.73
615821.0,20230612,6.34,29.69,34.9,25.12
615821.0,20230613,23.5,29.25,34.06,25.5
615821.0,20230614,30.35,28.39,33.44,25.17
615821.0,20230615,30.83,28.12,33.74,24.86
615821.0,20230616,37.11,28.27,33.04,25.01
615821.0,20230617,21.0,28.27,33.17,24.57
615821.0,20230618,25.97,26.74,30.76,24.06
615821.0,20230619,14.29,26.56,29.37,24.13
615821.0,20230620,11.84,27.41,31.69,24.05
615821.0,20230621,16.89,27.32,32.18,23.86
615821.0,20230622,5.21,26.18,28.25,24.38
615821.0,20230623,2.47,28.27,32.24,24.96
615821.0,20230624,1.43,28.77,33.53,25.1
615821.0,20230625,10.34,29.26,33.72,25.21
615821.0,20230626,11.69,29.26,33.44,25.16
615821.0,20230627,13.19,27.43,30.4,25.09
615821.0,20230628,7.08,28.13,32.75,24.74
615821.0,20230629,4.21,28.16,32.34,25.44
615821.0,20230630,1.69,28.08,32.22,24.78
615821.0,20230701,7.78,28.16,31.81,25.25
615821.0,20230702,5.25,28.64,32.96,25.27
615821.0,20230703,8.63,28.16,32.18,25.76
615821.0,20230704,3.27,28.44,32.19,25.65
615821.0,20230705,7.52,28.96,31.75,25.96
615821.0,20230706,34.2,28.31,31.83,25.41
615821.0,20230707,10.39,28.21,31.87,25.61
615821.0,20230708,2.49,28.83,33.78,24.83
615821.0,20230709,11.66,28.36,31.85,25.22
615821.0,20230710,6.08,29.11,33.58,25.38
615821.0,20230711,10.86,28.56,32.7,26.07
615821.0,20230712,10.31,27.21,30.67,24.61
615821.0,20230713,7.33,27.93,32.1,24.85
615821.0,20230714,4.61,27.9,31.4,24.71
615821.0,20230715,5.06,29.89,34.24,25.09
615821.0,20230716,11.02,28.35,30.96,26.13
615821.0,20230717,2.89,27.61,31.35,25.04
615821.0,20230718,0.04,31.11,36.09,25.11
615821.0,20230719,0.18,31.32,37.1,25.05
615821.0,20230720,15.58,30.91,35.53,26.27
615821.0,20230721,17.39,27.97,30.8,25.39
615821.0,20230722,3.14,28.35,31.89,25.87
615821.0,20230723,11.2,29.65,33.1,25.6
615821.0,20230724,17.58,28.29,30.33,26.49
615821.0,20230725,5.73,29.39,32.86,25.69
615821.0,20230726,10.49,28.72,32.08,25.88
615821.0,20230727,9.22,28.82,33.11,25.32
615821.0,20230728,9.07,28.97,32.9,26.02
615821.0,20230729,3.29,28.55,31.65,26.02
615821.0,20230730,7.29,30.33,34.52,24.88
615821.0,20230731,0.98,29.6,33.58,26.08
615821.0,20230801,0.12,29.76,33.84,26.16
615821.0,20230802,3.79,29.32,31.52,27.3
615821.0,20230803,15.07,28.13,30.69,26.03
615821.0,20230804,14.22,28.49,33.2,25.47
615821.0,20230805,14.97,28.33,32.71,25.0
615821.0,20230806,3.89,27.7,31.33,25.77
615821.0,20230807,9.28,28.48,32.12,25.5
615821.0,20230808,10.55,28.35,31.29,25.93
615821.0,20230809,7.22,27.34,29.4,25.57
615821.0,20230810,2.13,28.97,33.3,25.06
615821.0,20230811,4.8,28.67,32.44,26.14
615821.0,20230812,12.68,27.1,29.84,24.83
615821.0,20230813,10.89,27.96,32.77,24.53
615821.0,20230814,0.95,27.52,30.63,24.59
615821.0,20230815,3.3,27.73,30.54,25.49
615821.0,20230816,3.83,29.28,33.6,25.34
615821.0,20230817,4.08,30.69,35.33,26.72
615821.0,20230818,5.96,30.78,35.74,26.32
615821.0,20230819,9.5,28.53,30.99,25.93
615821.0,20230820,5.42,28.24,32.73,25.36
615821.0,20230821,11.14,28.2,32.53,24.93
615821.0,20230822,17.21,26.46,28.5,24.67
615821.0,20230823,10.02,26.21,29.14,23.9
615821.0,20230824,4.23,27.6,31.5,24.78
615821.0,20230825,15.47,28.02,32.02,25.05
615821.0,20230826,14.15,26.87,29.33,24.37
615821.0,20230827,29.84,27.2,30.02,25.26
615821.0,20230828,4.25,27.85,31.5,25.12
615821.0,20230829,0.47,27.99,32.05,25.05
615821.0,20230830,0.22,28.06,33.09,23.31
615821.0,20230831,0.33,28.35,33.24,23.44
615821.0,20230901,0.35,28.39,32.76,24.67
615821.0,20230902,1.55,28.93,33.17,24.92
615821.0,20230903,0.5,29.7,34.83,25.14
615821.0,20230904,0.0,29.89,35.16,24.49
615821.0,20230905,0.05,29.87,35.82,24.9
615821.0,20230906,0.09,29.63,35.46,24.2
615821.0,20230907,0.23,30.93,36.14,25.99
615821.0,20230908,1.97,27.51,30.16,25.6
615821.0,20230909,10.32,27.97,31.97,25.27
615821.0,20230910,4.19,28.98,33.45,25.23
615821.0,20230911,1.81,29.77,34.75,25.43
615821.0,20230912,3.79,28.77,31.68,26.22
615821.0,20230913,4.03,29.08,32.66,25.41
615821.0,20230914,0.57,28.81,33.88,25.01
615821.0,20230915,0.31,28.94,34.14,23.86
615821.0,20230916,0.0,28.89,34.27,24.12
615821.0,20230917,0.23,29.1,34.96,24.37
615821.0,20230918,0.51,29.1,33.84,24.49
615821.0,20230919,10.32,28.02,31.21,25.31
615821.0,20230920,13.62,26.79,31.13,23.97
615821.0,20230921,10.04,26.88,30.59,23.92
615821.0,20230922,7.16,26.65,30.4,24.13
615821.0,20230923,7.11,26.33,30.27,23.71
615821.0,20230924,3.96,27.22,32.32,23.22
615821.0,20230925,2.93,27.43,31.37,24.04
615821.0,20230926,2.34,28.4,33.75,23.2
615821.0,20230927,0.0,27.39,30.59,24.38
615821.0,20230928,0.09,28.32,33.63,24.05
615821.0,20230929,0.08,28.84,34.68,24.49
615821.0,20230930,7.02,28.92,34.0,24.51
615821.0,20231001,18.71,28.68,32.57,25.36
615821.0,20231002,3.36,29.23,34.54,24.61
615821.0,20231003,8.27,28.59,33.19,24.92
615821.0,20231004,8.48,26.47,29.46,24.64
615821.0,20231005,15.04,25.41,27.74,23.55
615821.0,20231006,24.14,25.41,29.22,22.79
615821.0,20231007,5.06,25.74,30.13,23.26
615821.0,20231008,9.82,26.12,29.89,22.7
615821.0,20231009,9.67,25.77,28.88,23.07
615821.0,20231010,1.0,26.84,32.13,22.62
615821.0,20231011,0.15,26.4,30.82,22.61
615821.0,20231012,2.48,25.72,29.76,21.33
615821.0,20231013,1.86,26.1,30.72,22.21
615821.0,20231014,0.15,25.37,29.74,21.53
615821.0,20231015,0.15,25.15,29.98,21.71
615821.0,20231016,0.0,24.6,30.22,20.46
615821.0,20231017,0.0,25.1,30.83,19.64
615821.0,20231018,0.01,24.6,29.9,20.1
615821.0,20231019,0.01,23.58,29.56,19.08
615821.0,20231020,0.0,23.14,29.5,18.62
615821.0,20231021,0.0,22.77,29.6,17.27
615821.0,20231022,0.0,22.88,29.94,17.44
615821.0,20231023,0.04,23.03,28.86,17.92
615821.0,20231024,0.18,22.66,26.51,19.9
615821.0,20231025,0.05,23.4,27.81,20.38
615821.0,20231026,0.23,24.22,29.02,19.92
615821.0,20231027,0.2,23.54,29.3,19.07
615821.0,20231028,0.05,22.74,29.13,18.03
615821.0,20231029,0.0,22.18,28.49,17.66
615821.0,20231030,0.0,22.26,29.46,17.27
615821.0,20231031,0.0,22.24,29.24,16.92
615821.0,20231101,0.0,22.47,29.45,17.48
615821.0,20231102,0.0,21.81,29.25,16.4
615821.0,20231103,0.0,21.51,28.58,15.99
615821.0,20231104,0.28,21.63,27.72,16.05
615821.0,20231105,0.06,21.46,27.75,17.4
615821.0,20231106,0.0,21.04,28.03,16.36
615821.0,20231107,0.0,20.62,27.83,15.5
615821.0,20231108,0.0,21.23,27.84,15.96
615821.0,20231109,0.0,20.66,27.45,15.98
615821.0,20231110,0.0,20.4,27.57,15.44
615821.0,20231111,0.0,20.4,28.05,15.28
615821.0,20231112,0.0,20.37,28.26,14.92
615821.0,20231113,0.0,20.17,27.7,15.35
615821.0,20231114,0.0,19.99,27.79,13.83
615821.0,20231115,0.0,21.04,29.11,15.04
615821.0,20231116,0.11,20.69,26.68,16.22
615821.0,20231117,9.71,20.28,23.49,18.35
615821.0,20231118,2.47,21.28,27.38,17.32
615821.0,20231119,0.0,21.2,27.68,16.92
615821.0,20231120,0.0,21.05,27.64,16.38
615821.0,20231121,3.34,21.35,26.85,17.08
615821.0,20231122,0.87,21.33,27.14,17.54
615821.0,20231123,0.0,20.88,27.41,16.58
615821.0,20231124,0.0,20.53,27.23,16.11
615821.0,20231125,0.0,19.72,27.09,14.67
615821.0,20231126,0.0,19.49,27.66,13.88
615821.0,20231127,0.0,19.47,27.01,13.28
615821.0,20231128,0.0,20.33,27.69,15.83
615821.0,20231129,0.0,19.8,27.46,14.13
615821.0,20231130,0.0,19.36,27.59,13.42
615821.0,20231201,0.0,19.28,27.29,12.98
615821.0,20231202,0.0,20.83,28.42,16.02
615821.0,20231203,0.0,20.2,27.7,14.71
615821.0,20231204,0.0,19.94,27.56,14.61
615821.0,20231205,0.0,20.61,27.05,14.65
615821.0,20231206,0.02,20.47,26.41,16.16
615821.0,20231207,6.55,19.26,23.3,16.93
615821.0,20231208,6.98,18.04,22.59,15.85
615821.0,20231209,0.79,19.07,24.62,15.2
615821.0,20231210,0.07,19.14,23.97,15.62
615821.0,20231211,0.2,18.38,25.12,13.38
615821.0,20231212,0.51,18.32,25.29,13.7
615821.0,20231213,1.42,17.88,25.14,12.45
615821.0,20231214,0.22,16.53,22.28,12.43
615821.0,20231215,0.0,16.76,23.99,11.61
615821.0,20231216,0.0,16.68,24.04,11.82
615821.0,20231217,0.0,16.82,24.45,11.51
615821.0,20231218,0.0,16.44,24.03,10.39
615821.0,20231219,0.0,16.18,23.99,10.42
615821.0,20231220,0.0,16.66,24.74,11.46
615821.0,20231221,0.0,16.48,24.78,10.93
615821.0,20231222,0.0,16.86,25.12,10.9
615821.0,20231223,0.0,16.96,22.92,12.91
615821.0,20231224,0.06,18.11,25.91,12.38
615821.0,20231225,0.16,18.73,25.44,13.36
615821.0,20231226,0.02,18.47,25.87,13.38
615821.0,20231227,0.0,18.21,25.7,12.99
615821.0,20231228,0.0,18.56,25.8,13.19
615821.0,20231229,0.0,18.51,26.69,12.86
615821.0,20231230,0.0,17.9,25.76,12.07
615821.0,20231231,0.0,17.97,25.66,12.6
615821.0,20240101,0.0,17.59,24.84,12.53
615821.0,20240102,0.0,16.97,24.33,12.14
615821.0,20240103,0.0,16.91,24.79,11.45
615821.0,20240104,0.0,16.95,24.28,11.24
615821.0,20240105,0.0,16.08,24.03,10.26
615821.0,20240106,0.0,16.52,24.48,11.08
615821.0,20240107,0.0,16.65,24.62,10.85
615821.0,20240108,0.0,16.28,24.12,10.33
615821.0,20240109,0.0,16.52,23.92,10.6
615821.0,20240110,0.0,15.52,23.4,9.76
615821.0,20240111,0.0,16.11,23.61,10.09
615821.0,20240112,0.0,16.33,24.23,9.72
615821.0,20240113,0.0,16.48,24.39,10.63
615821.0,20240114,0.0,16.36,25.01,10.6
615821.0,20240115,0.0,17.52,25.97,11.82
615821.0,20240116,0.0,17.03,24.37,10.98
615821.0,20240117,0.0,15.14,22.17,10.46
615821.0,20240118,0.0,14.26,21.51,8.93
615821.0,20240119,0.0,14.94,22.94,9.11
615821.0,20240120,0.0,15.6,23.56,9.28
615821.0,20240121,0.0,15.42,22.03,9.52
615821.0,20240122,0.0,15.41,23.25,9.14
615821.0,20240123,0.0,16.03,23.37,9.44
615821.0,20240124,0.21,14.46,22.73,8.36
615821.0,20240125,0.37,15.48,23.03,9.27
615821.0,20240126,0.29,15.48,22.87,10.03
615821.0,20240127,0.07,14.87,22.3,9.14
615821.0,20240128,0.0,15.75,23.4,10.41
615821.0,20240129,0.0,16.07,23.81,9.63
615821.0,20240130,0.05,15.98,22.71,10.11
615821.0,20240131,0.56,15.54,22.46,9.8
615821.0,20240201,0.34,15.62,23.18,9.85
615821.0,20240202,3.58,15.56,22.21,9.72
615821.0,20240203,0.2,16.97,23.83,11.56
615821.0,20240204,0.0,16.05,22.61,9.98
615821.0,20240205,0.52,15.46,21.86,9.2
615821.0,20240206,0.47,16.95,23.98,10.4
615821.0,20240207,0.08,16.44,23.76,11.45
615821.0,20240208,0.0,14.82,22.19,8.73
615821.0,20240209,0.0,16.29,24.81,9.08
615821.0,20240210,0.0,17.33,27.3,9.06
615821.0,20240211,0.0,19.02,28.17,10.77
615821.0,20240212,0.0,19.1,27.25,11.66
